timestamp_ms,total_time_us,preprocess_us,find_gap_us,find_best_point_us,control_us,scan_size,frequency_hz
1750577045334,54.209,12.0,5.5,4.0,1.5,1080,113.4
1750577045337,49.292,11.7,4.9,3.9,1.0,1080,302.4
1750577045341,59.085,12.4,5.1,3.9,1.7,1080,254.9
1750577045347,49.376,12.0,5.0,3.7,1.4,1080,176.7
1750577045358,112.002,41.5,5.4,4.5,1.6,1080,92.1
1750577045369,88.877,11.6,5.0,3.9,1.6,1080,93.2
1750577045370,63.877,12.0,5.2,3.9,1.2,1080,547.5
1750577045376,73.960,12.0,5.0,3.8,1.2,1080,163.9
1750577045392,164.712,11.4,4.9,4.0,1.3,1080,63.8
1750577045392,33.001,11.2,4.5,3.4,0.4,1080,5090.0
1750577045393,42.125,11.2,4.7,3.6,0.4,1080,1462.1
1750577045397,56.543,12.5,5.0,3.8,1.5,1080,226.7
1750577045401,50.709,11.0,5.0,3.5,0.7,1080,310.8
1750577045405,56.210,11.8,5.3,3.8,1.2,1080,208.2
1750577045417,55.876,11.8,4.9,3.8,1.3,1080,85.9
1750577045424,67.335,11.8,4.9,3.9,1.3,1080,139.6
1750577045425,39.043,11.1,4.6,3.5,0.3,1080,1038.4
1750577045430,55.251,12.2,5.0,3.8,1.3,1080,224.7
1750577045433,59.584,11.9,5.0,3.8,1.2,1080,324.3
1750577045437,44.376,12.0,5.5,3.8,1.0,1080,246.8
1750577045441,81.460,12.0,5.1,3.8,1.3,1080,250.3
1750577045445,58.418,23.4,4.9,3.8,1.2,1080,255.2
1750577045450,53.626,11.9,4.9,4.1,1.3,1080,198.1
1750577045455,600.136,11.7,5.2,4.0,1.2,1080,199.3
1750577045457,46.459,11.5,4.8,3.8,0.5,1080,487.8
1750577045461,75.335,11.7,4.9,3.9,1.5,1080,232.9
1750577045465,70.001,11.6,4.8,3.9,1.3,1080,271.7
1750577045470,61.501,12.1,6.0,4.5,3.7,1080,200.4
1750577045473,69.126,12.1,5.0,3.8,1.0,1080,313.9
1750577045477,46.209,11.6,4.9,3.9,1.0,1080,257.9
1750577045481,61.251,11.8,5.0,3.7,1.4,1080,232.2
1750577045485,51.418,11.3,4.8,3.5,0.8,1080,270.9
1750577045491,50.626,11.8,4.9,3.8,1.6,1080,160.0
1750577045493,134.336,34.6,26.3,5.0,3.5,1080,542.4
1750577045502,71.959,13.0,5.2,4.5,2.7,1080,111.9
1750577045510,62.793,11.7,5.0,3.9,1.3,1080,124.3
1750577045519,55.251,11.8,4.9,3.9,1.5,1080,105.7
1750577045520,44.584,11.3,4.5,3.6,0.4,1080,914.2
1750577045528,69.293,11.8,4.8,3.8,1.3,1080,141.7
1750577045536,59.251,12.3,4.8,4.0,1.5,1080,123.9
1750577045541,60.126,11.8,7.9,3.9,1.1,1080,200.0
1750577045542,39.125,11.0,4.5,3.4,0.3,1080,1099.5
1750577045551,77.710,11.6,4.8,4.0,1.4,1080,103.3
1750577045553,40.376,11.0,4.4,3.5,0.3,1080,689.0
1750577045557,59.793,11.8,4.9,3.9,1.2,1080,218.8
1750577045561,53.460,11.4,4.8,3.8,1.5,1080,288.5
1750577045567,53.959,12.2,4.9,3.8,1.6,1080,159.1
1750577045569,41.751,11.6,4.9,3.8,0.9,1080,478.9
1750577045573,43.251,11.4,4.9,3.5,0.8,1080,249.4
1750577045584,56.792,13.5,6.0,5.0,1.6,1080,91.1
1750577045590,49.043,11.8,4.9,4.0,1.0,1080,176.4
1750577045597,49.501,11.8,5.0,3.8,0.7,1080,140.7
1750577045601,55.792,11.8,5.0,3.9,1.1,1080,257.2
1750577045605,51.626,11.7,5.0,3.8,1.2,1080,221.7
1750577045609,43.334,11.4,4.9,4.0,1.0,1080,265.8
1750577045613,90.043,11.9,5.0,3.8,1.2,1080,254.0
1750577045617,63.585,11.7,5.1,3.7,1.3,1080,272.3
1750577045621,35.168,11.0,4.7,3.6,0.8,1080,239.0
1750577045626,70.543,12.0,4.7,6.3,1.4,1080,191.4
1750577045629,42.460,12.2,5.0,3.8,1.0,1080,316.0
1750577045632,43.126,11.5,4.6,3.9,0.7,1080,299.9
1750577045638,50.209,11.5,4.9,3.8,1.0,1080,190.0
1750577045644,47.293,11.8,4.8,3.8,1.0,1080,165.9
1750577045645,36.168,11.1,4.8,3.7,0.4,1080,858.2
1750577045650,58.751,12.2,4.8,3.8,1.3,1080,219.9
1750577045657,50.918,11.9,5.9,3.7,1.3,1080,130.3
1750577045657,23.250,10.8,4.4,3.4,0.2,1080,11401.2
1750577045661,62.376,11.7,5.0,4.3,1.8,1080,276.8
1750577045665,55.251,11.9,5.1,3.7,1.1,1080,243.6
1750577045678,57.459,11.8,5.2,4.0,1.3,1080,75.5
1750577045680,47.042,11.1,4.7,3.5,0.6,1080,688.4
1750577045680,50.418,11.2,4.7,3.5,0.4,1080,1238.2
1750577045685,57.710,11.8,5.2,3.7,1.4,1080,231.8
1750577045690,46.001,11.6,4.7,3.7,1.3,1080,208.4
1750577045693,38.334,11.0,4.6,3.6,0.5,1080,298.2
1750577045707,68.335,11.8,5.0,3.7,1.2,1080,72.7
1750577045709,61.709,11.8,5.1,3.9,1.1,1080,437.9
1750577045713,60.001,11.9,5.0,3.6,1.4,1080,232.1
1750577045717,46.542,11.7,4.8,3.7,1.2,1080,301.0
1750577045720,41.168,11.2,4.7,3.6,0.5,1080,259.2
1750577045725,51.501,11.7,4.9,3.7,1.7,1080,205.9
1750577045743,109.794,12.4,4.9,4.0,1.9,1080,56.6
1750577045746,74.126,11.8,5.8,4.0,1.7,1080,329.8
1750577045749,53.918,12.3,4.8,4.3,1.1,1080,333.4
1750577045753,77.584,12.1,5.2,4.2,2.1,1080,252.7
1750577045757,65.668,12.0,5.0,3.8,1.2,1080,275.5
1750577045761,59.834,12.3,5.2,3.7,1.1,1080,232.8
1750577045770,61.751,12.1,5.1,3.9,1.6,1080,109.3
1750577045773,73.460,12.6,5.1,3.9,1.3,1080,313.6
1750577045780,75.585,12.6,5.2,4.1,1.6,1080,140.3
1750577045782,62.210,11.8,5.1,3.7,0.9,1080,611.8
1750577045786,659.388,12.1,5.1,4.1,1.5,1080,341.1
1750577045789,53.293,11.4,5.0,3.7,1.1,1080,239.1
1750577045797,64.793,11.7,5.2,3.8,1.1,1080,126.5
1750577045798,45.625,11.0,4.6,3.5,0.5,1080,1060.7
1750577045809,59.959,12.5,5.0,4.0,1.5,1080,88.2
1750577045813,44.709,11.7,4.8,3.7,1.0,1080,285.5
1750577045818,63.876,12.9,5.0,3.7,1.4,1080,210.9
1750577045821,53.168,12.0,5.0,3.8,1.3,1080,295.6
1750577045832,54.376,11.7,5.0,3.9,1.4,1080,90.6
1750577045833,41.585,11.0,4.6,3.5,0.3,1080,984.1
1750577045838,66.793,12.0,5.6,4.2,2.1,1080,199.8
1750577045841,48.584,11.9,5.0,3.7,1.0,1080,373.9
1750577045848,81.501,11.9,5.0,3.8,1.5,1080,145.8
1750577045849,51.084,11.2,4.7,3.7,0.7,1080,601.1
1750577045853,55.293,11.6,4.8,3.8,1.0,1080,292.0
1750577045857,49.584,11.2,4.6,3.6,0.6,1080,250.1
1750577045866,67.585,11.5,4.8,3.6,1.2,1080,105.3
1750577045869,71.459,12.1,4.9,3.8,1.2,1080,332.0
1750577045873,72.376,12.0,4.9,3.8,1.3,1080,251.6
1750577045877,43.251,11.6,4.8,3.7,1.0,1080,286.3
1750577045882,60.418,11.9,5.0,3.8,1.7,1080,172.7
1750577045884,42.334,11.3,4.5,3.7,0.6,1080,472.4
1750577045889,49.459,11.5,4.7,3.7,0.5,1080,210.0
1750577045898,58.334,12.0,5.0,3.6,1.7,1080,109.3
1750577045902,54.918,11.8,4.8,3.7,0.9,1080,309.2
1750577045905,54.251,12.1,5.0,3.8,1.2,1080,324.5
1750577045914,62.834,11.8,4.9,4.0,1.4,1080,103.8
1750577045917,48.210,11.3,4.5,3.8,1.0,1080,445.0
1750577045924,57.293,11.8,4.9,4.0,1.3,1080,128.4
1750577045925,32.417,10.8,4.4,3.5,0.2,1080,3843.6
1750577045929,50.834,11.5,5.0,3.7,1.4,1080,222.2
1750577045936,54.459,11.8,5.1,4.0,1.3,1080,154.4
1750577045938,48.501,11.4,5.0,3.8,1.2,1080,437.9
1750577045941,37.001,11.2,4.6,3.6,0.7,1080,346.0
1750577045946,51.626,11.6,5.0,3.7,1.4,1080,192.6
1750577045949,43.376,11.5,6.1,3.7,1.0,1080,331.2
1750577045958,75.877,13.7,5.0,3.6,1.1,1080,110.5
1750577045964,53.751,11.6,5.0,3.8,1.3,1080,176.4
1750577045965,49.626,11.8,4.5,3.5,0.4,1080,1093.1
1750577045970,68.210,12.1,4.9,4.1,1.4,1080,200.8
1750577045973,45.501,11.4,4.5,3.6,0.8,1080,325.3
1750577045980,45.918,12.0,5.0,4.1,1.4,1080,143.0
1750577045980,41.292,11.1,4.4,3.8,0.3,1080,1236.5
1750577045990,72.543,11.9,4.8,3.8,1.5,1080,109.6
1750577045990,50.876,10.8,4.5,3.5,0.2,1080,5804.0
1750577045993,172.670,11.6,4.8,28.4,1.3,1080,339.6
1750577045997,59.542,12.2,5.6,7.0,1.1,1080,264.0
1750577046001,60.127,11.4,4.8,3.6,1.2,1080,241.6
1750577046005,75.459,11.8,5.1,3.7,1.4,1080,234.6
1750577046014,77.377,11.9,5.0,3.8,1.3,1080,110.0
1750577046014,48.835,11.0,4.5,3.5,0.3,1080,4426.3
1750577046017,39.917,11.2,4.8,3.7,0.6,1080,426.7
1750577046021,51.793,11.5,4.7,3.7,0.8,1080,248.4
1750577046025,47.251,11.4,4.8,3.8,0.8,1080,232.2
1750577046030,61.001,11.8,4.9,3.9,1.3,1080,217.7
1750577046037,66.918,11.6,5.0,4.0,1.1,1080,128.9
1750577046037,29.667,10.8,4.5,3.3,0.2,1080,9090.7
1750577046040,34.334,11.0,4.6,3.5,0.4,1080,325.4
1750577046045,48.542,11.5,5.1,5.0,1.2,1080,206.4
1750577046059,82.752,12.2,5.0,4.5,1.5,1080,73.1
1750577046063,76.752,15.8,5.2,3.8,1.1,1080,278.4
1750577046065,66.792,12.0,5.2,4.1,1.2,1080,475.3
1750577046069,55.126,15.6,5.1,3.6,0.7,1080,229.6
1750577046073,62.835,11.8,5.0,3.9,1.2,1080,263.9
1750577046077,62.001,11.3,4.8,3.7,0.6,1080,264.9
1750577046081,59.501,11.5,4.7,3.7,0.8,1080,254.6
1750577046089,51.709,11.7,5.0,3.7,1.4,1080,113.1
1750577046093,61.918,11.7,5.0,3.7,1.2,1080,252.8
1750577046101,59.126,11.6,5.0,4.0,1.2,1080,123.5
1750577046102,44.334,10.9,4.6,3.5,0.4,1080,1053.3
1750577046105,44.000,11.7,4.8,3.7,0.9,1080,431.9
1750577046110,51.834,11.8,5.0,3.8,1.1,1080,190.0
1750577046118,52.876,11.9,5.0,4.0,1.1,1080,123.1
1750577046121,55.043,13.7,6.8,4.4,1.7,1080,383.7
1750577046127,68.085,12.9,5.4,3.8,1.6,1080,152.4
1750577046129,51.417,11.5,4.9,3.7,1.1,1080,539.0
1750577046133,60.085,11.9,4.9,3.7,0.9,1080,236.0
1750577046142,55.293,11.5,4.9,4.0,1.2,1080,115.6
1750577046142,37.917,10.8,4.3,3.4,0.2,1080,10012.3
1750577046145,47.376,11.2,4.7,7.3,0.8,1080,398.6
1750577046152,55.960,12.1,4.8,3.8,1.2,1080,136.6
1750577046153,49.209,11.2,4.4,3.5,0.3,1080,1340.6
1750577046157,66.293,12.7,5.1,6.8,1.1,1080,218.5
1750577046162,59.501,11.4,5.1,3.8,1.2,1080,222.6
1750577046165,53.876,11.7,4.8,3.6,1.0,1080,300.2
1750577046169,55.584,11.0,4.5,3.5,0.4,1080,229.9
1750577046173,54.710,11.2,4.7,4.4,0.4,1080,296.7
1750577046180,64.209,11.9,5.0,3.8,1.2,1080,130.7
1750577046181,34.834,11.0,4.5,3.4,0.2,1080,5253.8
1750577046185,54.793,11.7,4.7,3.6,0.8,1080,241.7
1750577046189,52.584,11.6,4.8,3.8,3.7,1080,218.4
1750577046193,60.834,22.8,5.0,4.2,1.1,1080,297.8
1750577046197,54.293,12.0,4.8,3.8,1.2,1080,214.0
1750577046201,43.960,11.1,4.6,3.6,0.8,1080,307.1
1750577046207,541.010,11.3,4.6,3.7,1.1,1080,162.0
1750577046214,101.377,11.5,4.8,4.0,1.0,1080,132.3
1750577046215,51.626,11.0,4.5,3.6,0.6,1080,5493.1
1750577046217,40.042,10.9,4.4,3.8,0.5,1080,503.3
1750577046221,75.835,11.9,5.0,3.8,1.7,1080,216.1
1750577046227,73.293,12.2,4.9,4.2,1.7,1080,168.2
1750577046229,45.209,11.3,5.0,3.7,2.3,1080,497.9
1750577046233,33.251,10.9,4.5,3.5,0.2,1080,256.8
1750577046240,48.834,12.0,4.7,4.0,1.3,1080,147.5
1750577046240,32.834,11.1,4.6,3.7,0.4,1080,1474.4
1750577046245,45.585,11.7,4.8,3.8,5.5,1080,229.2
1750577046249,38.126,11.5,4.7,3.7,0.9,1080,227.6
1750577046253,45.084,11.7,4.8,3.8,0.8,1080,265.4
1750577046257,49.126,12.2,5.0,3.9,1.3,1080,258.5
1750577046263,61.168,12.3,5.0,4.0,1.1,1080,156.9
1750577046264,37.542,11.2,4.5,3.5,0.3,1080,780.9
1750577046270,38.167,11.0,4.5,3.5,0.4,1080,198.3
1750577046282,54.085,12.0,5.0,6.6,1.5,1080,82.1
1750577046285,60.168,11.8,5.0,4.2,1.2,1080,321.6
1750577046290,55.376,11.8,4.9,4.2,1.4,1080,204.2
1750577046293,57.001,11.1,4.7,3.8,0.6,1080,356.8
1750577046297,66.626,11.9,4.9,3.8,1.4,1080,232.9
1750577046313,58.251,11.9,4.9,3.7,4.4,1080,61.4
1750577046317,53.876,11.7,5.0,3.7,1.3,1080,284.1
1750577046324,90.960,13.0,6.5,5.2,6.4,1080,139.7
1750577046325,47.168,11.5,4.8,3.6,0.5,1080,1080.2
1750577046330,43.043,11.5,4.8,3.7,0.9,1080,201.9
1750577046333,63.460,11.0,4.4,3.5,0.5,1080,345.4
1750577046339,57.459,11.8,4.8,3.9,1.2,1080,146.8
1750577046340,45.668,11.1,4.5,3.5,0.4,1080,939.5
1750577046347,86.044,14.7,5.8,5.5,4.0,1080,163.1
1750577046351,56.834,11.7,4.9,3.8,4.0,1080,224.6
1750577046353,43.584,11.4,4.8,4.0,1.0,1080,518.6
1750577046358,66.168,12.5,5.1,4.1,4.3,1080,200.3
1750577046361,49.542,11.9,4.8,3.8,1.2,1080,355.1
1750577046365,38.959,11.0,4.4,3.6,0.6,1080,227.6
1750577046369,57.585,11.2,4.6,3.7,0.8,1080,262.0
1750577046376,298.089,11.8,4.8,3.8,57.3,1080,142.5
1750577046377,35.334,10.9,4.4,3.6,0.3,1080,1371.9
1750577046381,58.752,12.2,5.0,4.0,1.0,1080,210.9
1750577046385,69.960,11.9,5.2,3.8,1.0,1080,266.7
1750577046393,65.335,12.1,5.0,3.8,6.2,1080,129.1
1750577046397,36.626,11.4,4.8,3.7,0.4,1080,272.8
1750577046401,49.418,11.0,4.8,3.5,0.7,1080,254.6
1750577046405,40.292,11.2,4.6,3.5,0.4,1080,240.8
1750577046409,52.418,11.9,4.7,3.7,1.0,1080,229.0
1750577046414,58.043,11.8,5.0,4.0,1.0,1080,212.7
1750577046417,70.002,11.6,5.1,3.8,1.2,1080,277.4
1750577046424,97.126,11.8,4.9,3.8,1.0,1080,148.5
1750577046425,39.626,11.1,4.5,3.5,0.4,1080,1192.2
1750577046429,65.710,11.8,4.8,3.9,1.2,1080,240.0
1750577046433,56.085,11.5,4.9,3.8,0.9,1080,282.4
1750577046437,61.585,11.3,4.7,5.7,0.7,1080,253.9
1750577046441,48.751,11.5,4.6,3.8,0.8,1080,254.8
1750577046445,59.293,12.1,5.1,4.2,1.4,1080,223.1
1750577046450,58.960,12.1,5.0,3.9,1.2,1080,183.2
1750577046453,49.251,11.5,4.8,3.6,0.8,1080,449.3
1750577046460,58.792,11.7,5.1,3.7,1.6,1080,144.1
1750577046461,47.376,11.2,4.7,3.8,0.5,1080,629.7
1750577046471,51.918,11.8,4.7,3.7,1.3,1080,105.7
1750577046476,79.751,11.6,4.9,4.0,1.3,1080,179.8
1750577046477,42.542,11.0,4.5,3.6,0.3,1080,1793.4
1750577046484,253.672,16.9,5.2,3.9,2.5,1080,144.8
1750577046485,64.167,11.6,4.8,3.7,1.5,1080,685.9
1750577046490,54.668,11.6,4.9,3.9,1.2,1080,225.7
1750577046493,43.501,11.0,4.6,3.5,0.4,1080,295.7
1750577046503,52.626,11.6,5.0,6.5,1.6,1080,104.2
1750577046504,44.668,11.0,4.5,3.5,0.4,1080,517.3
1750577046509,45.501,11.7,4.8,6.3,1.2,1080,209.9
1750577046513,56.459,15.9,4.8,3.8,1.3,1080,267.9
1750577046520,60.043,11.9,5.0,3.8,1.6,1080,134.3
1750577046521,47.293,11.1,4.6,3.5,0.5,1080,1321.9
1750577046527,70.210,13.6,5.1,3.8,1.8,1080,178.7
1750577046529,57.376,11.5,4.8,3.8,0.6,1080,451.1
1750577046533,50.043,11.2,4.7,3.6,0.7,1080,246.3
1750577046537,54.793,11.4,4.7,3.8,0.8,1080,282.8
1750577046541,54.335,11.4,4.8,3.5,0.8,1080,250.2
1750577046545,64.335,12.3,5.0,4.1,1.5,1080,240.4
1750577046551,49.292,11.5,5.0,3.7,1.8,1080,150.4
1750577046552,41.835,11.1,4.7,4.0,0.5,1080,958.7
1750577046557,46.210,11.2,4.7,3.5,0.5,1080,209.6
1750577046567,60.168,11.9,4.9,3.9,1.4,1080,106.5
1750577046568,46.376,11.0,4.6,3.5,0.4,1080,1114.2
1750577046569,43.917,11.5,4.5,3.8,0.4,1080,716.7
1750577046573,46.876,11.7,5.2,3.7,0.8,1080,276.5
1750577046577,54.917,12.0,4.8,4.0,1.4,1080,227.3
1750577046581,54.585,12.0,5.0,3.8,1.2,1080,266.8
1750577046585,45.626,11.6,5.0,3.7,1.2,1080,230.5
1750577046589,53.751,11.8,4.8,3.8,1.0,1080,239.8
1750577046602,54.168,11.9,4.8,3.7,1.5,1080,79.6
1750577046606,48.751,11.9,5.1,3.8,1.1,1080,232.0
1750577046614,48.209,11.6,4.9,3.8,1.5,1080,120.8
1750577046614,32.793,10.9,4.1,3.3,0.2,1080,11188.6
1750577046617,56.460,12.0,4.9,3.8,1.0,1080,401.1
1750577046624,66.251,12.3,5.0,3.7,1.3,1080,135.8
1750577046634,66.126,12.0,5.1,3.7,1.3,1080,105.4
1750577046637,50.667,12.3,4.9,3.6,1.5,1080,333.3
1750577046641,70.668,11.5,5.2,3.7,1.4,1080,255.9
1750577046646,57.584,12.7,5.2,3.8,1.1,1080,201.3
1750577046649,56.710,11.8,5.0,3.8,1.3,1080,278.3
1750577046655,58.543,12.1,4.8,3.9,1.3,1080,181.7
1750577046660,75.668,12.4,4.8,3.8,1.3,1080,195.5
1750577046661,53.709,11.0,4.5,3.5,0.3,1080,1333.9
1750577046665,43.709,11.2,4.7,3.7,0.6,1080,212.7
1750577046669,57.376,11.7,5.1,3.8,1.6,1080,250.5
1750577046672,48.167,11.6,4.8,3.7,1.2,1080,314.0
1750577046678,221.046,12.5,5.4,3.8,1.7,1080,174.9
1750577046681,68.710,11.6,4.9,3.7,1.5,1080,416.8
1750577046685,31.709,10.9,4.5,3.7,0.4,1080,213.0
1750577046694,66.751,12.0,4.8,3.9,1.2,1080,110.6
1750577046696,44.834,11.2,4.6,3.8,0.4,1080,469.5
1750577046702,56.584,12.4,4.9,3.9,1.6,1080,188.2
1750577046705,43.501,11.4,4.8,3.7,1.0,1080,360.8
1750577046710,58.626,12.3,5.0,3.8,1.6,1080,201.5
1750577046712,41.584,11.3,4.7,3.5,0.5,1080,336.8
1750577046717,48.460,11.5,4.8,3.6,1.1,1080,237.0
1750577046725,55.251,12.0,5.0,4.0,1.2,1080,121.3
1750577046729,47.167,11.3,4.7,3.6,0.5,1080,220.8
1750577046733,37.542,11.2,4.5,3.5,0.3,1080,319.8
1750577046738,71.835,12.0,5.0,3.9,1.0,1080,178.6
1750577046740,42.751,11.0,4.6,3.5,0.6,1080,433.0
1750577046746,55.042,11.9,5.1,3.8,1.1,1080,200.4
1750577046753,72.252,12.1,5.0,4.0,1.3,1080,133.2
1750577046757,78.669,11.3,4.6,4.0,0.8,1080,283.3
1750577046761,51.834,11.9,5.0,3.6,1.2,1080,244.4
1750577046765,64.668,11.9,5.2,4.0,1.9,1080,227.6
1750577046770,45.625,11.6,4.8,3.8,1.0,1080,214.8
1750577046772,48.001,11.1,4.6,3.4,0.3,1080,356.0
1750577046778,50.918,11.8,4.9,3.8,1.2,1080,180.9
1750577046782,80.584,12.2,4.8,4.0,4.0,1080,243.8
1750577046785,50.084,11.7,5.0,3.9,1.2,1080,386.6
1750577046792,50.709,11.8,4.9,3.7,1.2,1080,144.7
1750577046793,46.626,11.5,4.7,3.6,0.5,1080,857.5
1750577046800,53.209,12.0,5.0,3.7,1.5,1080,144.8
1750577046801,40.126,11.0,4.6,3.4,0.4,1080,989.7
1750577046805,65.626,11.9,4.9,3.7,1.2,1080,226.3
1750577046815,58.043,12.2,4.9,3.8,1.2,1080,103.1
1750577046815,42.543,11.3,4.5,3.5,0.2,1080,5452.0
1750577046817,56.710,11.8,5.0,3.8,1.3,1080,529.7
1750577046826,50.334,12.2,4.8,3.6,1.5,1080,105.0
1750577046829,45.001,11.3,4.6,3.5,0.6,1080,419.3
1750577046833,77.168,12.5,5.1,3.9,1.8,1080,233.0
1750577046837,61.376,12.0,5.0,3.7,1.1,1080,270.8
1750577046842,70.418,11.8,4.8,3.8,1.3,1080,178.1
1750577046845,55.584,11.6,5.0,4.0,1.0,1080,439.5
1750577046849,65.335,11.8,4.9,3.7,1.2,1080,226.8
1750577046858,57.834,12.1,5.2,3.8,1.6,1080,110.3
1750577046861,55.084,11.7,5.0,3.7,0.8,1080,404.8
1750577046869,57.834,12.3,5.5,3.7,1.5,1080,119.9
1750577046870,47.084,11.5,4.8,3.6,0.8,1080,798.0
1750577046877,58.542,12.3,5.4,3.9,1.6,1080,149.8
1750577046878,39.000,11.3,4.5,3.6,0.3,1080,1585.7
1750577046887,50.418,12.2,4.9,3.8,1.2,1080,110.0
1750577046887,38.334,11.8,4.5,3.6,0.4,1080,1386.4
1750577046891,56.043,12.0,5.0,3.9,1.8,1080,285.1
1750577046893,83.918,11.8,5.0,3.8,1.6,1080,535.2
1750577046898,43.918,12.0,5.1,3.9,1.2,1080,183.8
1750577046901,52.793,11.6,5.0,3.8,1.1,1080,399.2
1750577046905,49.001,11.7,5.0,3.8,1.3,1080,229.9
1750577046910,43.459,11.2,4.8,3.6,0.4,1080,213.6
1750577046915,51.876,12.0,5.1,3.8,1.1,1080,189.3
1750577046917,37.584,11.1,4.5,3.5,0.4,1080,586.9
1750577046921,46.126,11.3,4.9,3.8,1.2,1080,257.2
1750577046925,37.209,11.4,4.5,3.6,0.5,1080,241.9
1750577046929,48.126,11.7,4.9,3.7,1.2,1080,213.9
1750577046933,40.750,11.6,4.8,3.8,0.9,1080,272.1
1750577046940,57.960,11.8,5.0,3.5,1.2,1080,136.7
1750577046941,51.376,10.9,4.5,3.5,0.4,1080,2229.6
1750577046946,50.126,11.8,4.9,4.0,1.0,1080,209.5
1750577046949,45.793,11.4,4.7,3.7,0.9,1080,298.3
1750577046956,62.834,12.0,4.9,3.8,1.5,1080,135.0
1750577046958,51.001,11.3,4.8,3.8,1.1,1080,570.6
1750577046961,44.793,11.5,4.8,3.6,0.8,1080,411.7
1750577046965,46.000,11.8,5.0,3.9,1.1,1080,241.2
1750577046970,46.210,11.7,5.2,4.0,1.3,1080,187.5
1750577046975,65.918,12.2,5.0,3.9,1.3,1080,209.7
1750577046978,60.168,11.9,4.9,3.8,1.3,1080,304.4
1750577046983,49.042,11.5,4.9,3.8,1.4,1080,184.6
1750577046984,51.084,11.2,4.6,3.6,0.4,1080,999.9
1750577046992,58.877,12.9,5.3,3.8,1.7,1080,136.5
1750577046993,47.334,11.1,4.6,3.6,1.2,1080,1124.9
1750577046997,44.543,11.3,4.7,3.5,0.6,1080,260.1
1750577047001,65.418,11.8,5.0,3.7,1.3,1080,235.2
1750577047012,69.459,11.9,5.1,3.9,1.4,1080,87.3
1750577047012,34.834,10.7,4.4,3.4,0.2,1080,9367.5
1750577047013,34.500,10.7,4.3,3.4,0.2,1080,4512.9
1750577047017,60.376,11.5,4.8,3.6,0.9,1080,252.2
1750577047021,67.376,16.0,5.0,3.8,1.2,1080,234.4
1750577047027,78.543,11.8,5.0,3.6,1.2,1080,169.0
1750577047029,59.793,12.3,5.4,3.7,1.2,1080,436.2
1750577047033,54.834,11.5,4.9,3.7,1.6,1080,232.3
1750577047037,40.959,11.1,4.5,3.4,0.4,1080,280.6
1750577047044,69.334,12.1,5.1,3.9,1.2,1080,147.7
1750577047045,72.835,11.2,4.5,3.6,0.5,1080,963.4
1750577047049,55.918,11.8,4.9,3.9,1.3,1080,217.9
1750577047059,50.375,11.8,4.9,3.8,1.4,1080,105.5
1750577047059,43.667,11.0,4.4,3.5,0.4,1080,7132.1
1750577047062,130.752,12.8,5.7,4.2,1.7,1080,337.6
1750577047065,44.126,11.7,5.0,3.7,1.3,1080,360.8
1750577047070,57.251,12.3,5.1,3.8,1.2,1080,176.3
1750577047088,81.710,12.1,5.0,3.6,1.6,1080,56.6
1750577047090,61.710,11.4,4.6,3.6,1.2,1080,586.6
1750577047097,53.543,12.1,5.1,4.1,1.2,1080,129.7
1750577047103,55.668,11.7,5.0,4.0,1.2,1080,184.7
1750577047112,61.710,12.2,5.2,3.8,1.2,1080,105.6
1750577047112,38.209,11.2,4.7,3.6,0.5,1080,5776.1
1750577047115,53.293,11.4,4.8,3.7,0.9,1080,373.8
1750577047117,66.293,12.6,5.1,3.9,1.8,1080,575.9
1750577047121,55.209,12.1,5.1,6.5,1.5,1080,257.8
1750577047126,58.876,11.5,5.0,3.8,1.8,1080,194.6
1750577047132,54.459,12.7,4.9,3.8,1.5,1080,156.4
1750577047133,35.793,11.1,4.5,3.5,0.3,1080,1623.3
1750577047143,54.084,12.1,5.1,3.7,1.4,1080,99.5
1750577047144,32.000,10.9,4.4,3.5,0.4,1080,653.2
1750577047149,45.084,12.4,4.8,3.6,1.3,1080,207.5
1750577047153,53.667,12.1,5.0,3.9,1.1,1080,286.6
1750577047157,48.876,11.9,4.8,3.9,1.0,1080,214.8
1750577047162,49.709,11.9,5.0,4.0,1.4,1080,223.7
1750577047164,36.459,11.0,4.5,3.5,0.4,1080,389.2
1750577047176,60.793,11.6,4.8,3.9,1.3,1080,89.6
1750577047176,37.459,10.9,4.5,3.5,0.3,1080,4458.4
1750577047178,63.293,11.6,4.7,3.9,0.9,1080,410.3
1750577047182,56.667,12.5,5.1,3.9,1.0,1080,237.9
1750577047184,42.750,11.9,4.5,3.8,0.5,1080,500.6
1750577047192,44.834,11.7,5.0,3.7,1.3,1080,133.7
1750577047193,42.376,11.1,4.7,3.5,0.5,1080,929.7
1750577047197,55.459,11.4,4.9,3.8,1.1,1080,235.8
1750577047208,58.918,11.8,4.8,3.8,1.2,1080,96.7
1750577047208,44.793,11.0,4.4,3.5,0.3,1080,5459.4
1750577047209,48.001,11.3,4.9,3.6,0.6,1080,912.6
1750577047213,56.834,12.3,5.0,4.1,1.7,1080,255.7
1750577047218,49.584,12.0,4.8,3.8,1.1,1080,210.2
1750577047221,57.293,12.2,5.1,3.6,1.4,1080,284.7
1750577047225,45.751,11.2,4.7,3.5,0.7,1080,249.4
1750577047229,43.501,11.0,4.6,3.4,0.7,1080,229.4
1750577047241,58.668,11.6,4.9,3.7,1.3,1080,84.0
