timestamp,total_time_ms,preprocess_ms,find_gap_ms,find_best_point_ms,control_ms,scan_size,frequency_hz
1750584754689,0.041,0.013,0.004,0.003,0.001,1080,266.8
1750584754693,0.039,0.013,0.004,0.003,0.000,1080,249.9
1750584754698,0.044,0.014,0.004,0.003,0.001,1080,192.3
1750584754709,0.067,0.014,0.005,0.003,0.002,1080,90.4
1750584754713,0.048,0.014,0.005,0.003,0.001,1080,246.6
1750584754718,0.043,0.014,0.004,0.003,0.001,1080,205.4
1750584754721,0.039,0.013,0.004,0.003,0.000,1080,346.4
1750584754726,0.044,0.014,0.005,0.003,0.000,1080,207.3
1750584754729,0.037,0.014,0.005,0.003,0.001,1080,308.4
1750584754740,0.050,0.014,0.005,0.003,0.002,1080,88.4
1750584754741,0.037,0.013,0.004,0.003,0.001,1080,1654.0
1750584754745,0.049,0.014,0.005,0.003,0.002,1080,232.8
1750584754749,0.064,0.013,0.004,0.003,0.001,1080,270.1
1750584754754,0.039,0.014,0.005,0.003,0.000,1080,209.6
1750584754758,0.039,0.014,0.005,0.003,0.000,1080,239.0
1750584754761,0.048,0.015,0.005,0.004,0.001,1080,270.6
1750584754773,0.054,0.014,0.005,0.003,0.001,1080,83.0
1750584754778,0.080,0.015,0.005,0.004,0.002,1080,202.2
1750584754781,0.051,0.013,0.004,0.003,0.001,1080,419.3
1750584754785,0.059,0.013,0.004,0.003,0.000,1080,251.7
1750584754789,0.039,0.013,0.004,0.003,0.000,1080,251.6
1750584754794,0.065,0.013,0.004,0.003,0.001,1080,199.7
1750584754798,0.052,0.014,0.004,0.003,0.001,1080,246.6
1750584754801,0.048,0.014,0.004,0.003,0.001,1080,335.2
1750584754805,0.048,0.014,0.004,0.003,0.001,1080,246.5
1750584754809,0.049,0.014,0.004,0.003,0.002,1080,248.0
1750584754814,0.072,0.014,0.005,0.003,0.001,1080,210.7
1750584754818,0.067,0.013,0.004,0.003,0.001,1080,238.1
1750584754821,0.086,0.015,0.004,0.003,0.000,1080,286.6
1750584754825,0.042,0.014,0.004,0.003,0.000,1080,241.4
1750584754829,0.048,0.015,0.005,0.003,0.001,1080,295.8
1750584754839,0.062,0.014,0.005,0.003,0.001,1080,102.0
1750584754842,0.060,0.014,0.004,0.003,0.001,1080,328.4
1750584754845,0.097,0.016,0.004,0.003,0.001,1080,320.7
1750584754849,0.047,0.013,0.004,0.003,0.001,1080,252.7
1750584754854,0.052,0.014,0.005,0.003,0.000,1080,209.0
1750584754858,0.050,0.015,0.005,0.003,0.001,1080,237.2
1750584754861,0.050,0.015,0.005,0.003,0.001,1080,317.1
1750584754865,0.051,0.015,0.005,0.003,0.001,1080,251.4
1750584754869,0.054,0.015,0.005,0.003,0.001,1080,251.7
1750584754873,0.063,0.015,0.005,0.003,0.001,1080,244.6
1750584754878,0.056,0.015,0.005,0.003,0.001,1080,216.5
1750584754881,0.041,0.013,0.004,0.003,0.000,1080,259.9
1750584754885,0.039,0.013,0.004,0.003,0.000,1080,250.6
1750584754889,0.039,0.013,0.004,0.003,0.000,1080,301.9
1750584754900,0.070,0.014,0.005,0.003,0.002,1080,87.0
1750584754902,0.079,0.014,0.005,0.004,0.001,1080,704.4
1750584754905,0.075,0.015,0.005,0.003,0.001,1080,282.6
1750584754913,0.067,0.015,0.005,0.003,0.001,1080,132.3
1750584754913,0.036,0.013,0.004,0.003,0.000,1080,9467.2
1750584754918,0.056,0.014,0.005,0.003,0.001,1080,211.5
1750584754921,0.045,0.013,0.004,0.003,0.000,1080,312.3
1750584754925,0.054,0.015,0.005,0.003,0.001,1080,235.7
1750584754929,0.055,0.015,0.004,0.004,0.002,1080,253.8
1750584754933,0.052,0.014,0.005,0.003,0.001,1080,251.3
1750584754938,0.060,0.015,0.005,0.003,0.002,1080,212.3
1750584754941,0.048,0.014,0.005,0.003,0.001,1080,298.5
1750584754946,0.036,0.013,0.004,0.003,0.000,1080,222.2
1750584754949,0.041,0.014,0.004,0.003,0.001,1080,306.6
1750584754954,0.041,0.014,0.004,0.003,0.000,1080,208.0
1750584754957,0.065,0.015,0.005,0.003,0.001,1080,257.8
1750584754961,0.079,0.015,0.005,0.004,0.001,1080,281.4
1750584754965,0.063,0.014,0.004,0.003,0.001,1080,259.5
1750584754969,0.078,0.014,0.005,0.003,0.001,1080,245.3
1750584754973,0.050,0.014,0.005,0.003,0.001,1080,245.7
1750584754978,0.041,0.014,0.005,0.003,0.001,1080,196.3
1750584754981,0.041,0.015,0.005,0.003,0.000,1080,362.3
1750584754986,0.039,0.014,0.005,0.003,0.000,1080,214.6
1750584754989,0.046,0.015,0.005,0.004,0.001,1080,303.6
1750584754999,0.050,0.015,0.005,0.003,0.002,1080,94.6
1750584755001,0.036,0.013,0.004,0.003,0.001,1080,725.4
1750584755005,0.078,0.014,0.005,0.003,0.001,1080,234.7
1750584755009,0.042,0.013,0.004,0.003,0.001,1080,265.1
1750584755013,0.046,0.013,0.004,0.003,0.000,1080,247.8
1750584755017,0.047,0.014,0.004,0.003,0.000,1080,230.1
1750584755029,0.061,0.015,0.005,0.003,0.001,1080,83.3
1750584755033,0.060,0.015,0.005,0.004,0.002,1080,259.5
1750584755038,0.052,0.013,0.004,0.003,0.001,1080,198.0
1750584755041,0.037,0.013,0.004,0.003,0.000,1080,371.7
1750584755046,0.042,0.014,0.004,0.003,0.000,1080,209.7
1750584755049,0.052,0.014,0.004,0.003,0.001,1080,307.1
1750584755061,0.057,0.014,0.005,0.003,0.001,1080,82.9
1750584755062,0.044,0.013,0.004,0.003,0.000,1080,1468.5
1750584755065,0.068,0.015,0.005,0.003,0.002,1080,283.0
1750584755069,0.045,0.013,0.004,0.003,0.001,1080,267.2
1750584755074,0.086,0.014,0.005,0.003,0.000,1080,208.5
1750584755078,0.058,0.014,0.005,0.003,0.001,1080,237.4
1750584755081,0.071,0.015,0.005,0.004,0.000,1080,277.0
1750584755093,0.071,0.015,0.005,0.004,0.001,1080,89.3
1750584755093,0.048,0.014,0.004,0.003,0.000,1080,1647.7
1750584755098,0.054,0.015,0.005,0.003,0.002,1080,213.4
1750584755101,0.051,0.015,0.004,0.003,0.001,1080,338.6
1750584755105,0.042,0.013,0.004,0.003,0.000,1080,217.3
1750584755109,0.039,0.013,0.004,0.003,0.001,1080,301.0
1750584755114,0.044,0.014,0.005,0.003,0.001,1080,207.5
1750584755126,0.059,0.015,0.005,0.004,0.002,1080,82.1
1750584755129,0.063,0.014,0.005,0.003,0.001,1080,319.1
1750584755133,0.072,0.013,0.004,0.003,0.001,1080,254.2
1750584755138,0.067,0.014,0.004,0.003,0.000,1080,194.1
1750584755141,0.038,0.013,0.004,0.003,0.000,1080,361.6
1750584755146,0.041,0.014,0.004,0.003,0.001,1080,210.4
1750584755158,0.056,0.014,0.005,0.004,0.001,1080,81.3
1750584755162,0.069,0.014,0.005,0.003,0.001,1080,272.4
1750584755165,0.053,0.013,0.004,0.003,0.001,1080,256.6
1750584755169,0.065,0.013,0.004,0.003,0.001,1080,298.8
1750584755173,0.053,0.013,0.004,0.003,0.000,1080,214.4
1750584755178,0.044,0.014,0.005,0.004,0.001,1080,228.6
1750584755181,0.061,0.014,0.005,0.004,0.001,1080,315.8
1750584755185,0.063,0.014,0.004,0.004,0.001,1080,256.8
1750584755192,0.059,0.014,0.005,0.003,0.002,1080,135.2
1750584755193,0.048,0.013,0.004,0.003,0.001,1080,1789.9
1750584755199,0.101,0.015,0.005,0.004,0.002,1080,165.8
1750584755201,0.057,0.013,0.004,0.004,0.001,1080,509.9
1750584755205,0.054,0.014,0.005,0.003,0.000,1080,214.1
1750584755209,0.047,0.014,0.005,0.003,0.001,1080,301.5
1750584755221,0.060,0.015,0.005,0.003,0.001,1080,80.8
1750584755226,0.067,0.015,0.005,0.004,0.001,1080,212.5
1750584755229,0.047,0.013,0.004,0.003,0.001,1080,332.8
1750584755233,0.046,0.013,0.004,0.003,0.000,1080,254.3
1750584755238,0.054,0.013,0.004,0.003,0.000,1080,194.1
1750584755241,0.044,0.014,0.005,0.003,0.000,1080,299.8
1750584755253,0.060,0.015,0.005,0.004,0.002,1080,86.3
1750584755258,0.064,0.015,0.005,0.004,0.002,1080,211.7
1750584755261,0.048,0.013,0.004,0.003,0.001,1080,304.0
1750584755266,0.046,0.015,0.004,0.003,0.001,1080,215.4
1750584755269,0.060,0.014,0.004,0.004,0.001,1080,302.0
1750584755274,0.049,0.015,0.005,0.004,0.000,1080,190.5
1750584755286,0.063,0.016,0.005,0.004,0.002,1080,86.7
1750584755290,0.060,0.015,0.005,0.004,0.002,1080,255.6
1750584755293,0.049,0.013,0.004,0.003,0.001,1080,257.6
1750584755298,0.044,0.014,0.005,0.004,0.001,1080,215.4
1750584755301,0.046,0.014,0.004,0.004,0.000,1080,369.3
1750584755306,0.041,0.014,0.004,0.004,0.000,1080,207.6
1750584755309,0.041,0.014,0.005,0.004,0.001,1080,311.3
1750584755314,0.045,0.015,0.005,0.004,0.001,1080,190.8
1750584755319,0.051,0.014,0.004,0.004,0.002,1080,214.8
1750584755322,0.048,0.014,0.005,0.003,0.002,1080,338.8
1750584755325,0.039,0.013,0.004,0.003,0.001,1080,271.6
1750584755329,0.038,0.013,0.004,0.003,0.001,1080,294.8
1750584755333,0.043,0.013,0.004,0.003,0.000,1080,249.6
1750584755338,0.049,0.014,0.004,0.004,0.001,1080,209.4
1750584755349,0.057,0.014,0.005,0.003,0.001,1080,84.2
1750584755353,0.057,0.015,0.005,0.004,0.002,1080,274.4
1750584755358,0.043,0.015,0.005,0.004,0.001,1080,205.7
1750584755361,0.041,0.014,0.004,0.004,0.001,1080,304.1
1750584755365,0.041,0.014,0.004,0.004,0.000,1080,235.6
1750584755369,0.049,0.014,0.005,0.004,0.001,1080,288.0
1750584755381,0.066,0.015,0.005,0.004,0.001,1080,81.8
1750584755385,0.066,0.014,0.004,0.004,0.002,1080,258.0
1750584755389,0.067,0.013,0.004,0.004,0.001,1080,264.9
1750584755394,0.087,0.014,0.004,0.003,0.000,1080,213.4
1750584755398,0.044,0.014,0.005,0.004,0.001,1080,232.1
1750584755401,0.049,0.014,0.005,0.004,0.000,1080,272.5
1750584755414,0.072,0.015,0.005,0.004,0.001,1080,82.2
1750584755417,0.055,0.014,0.005,0.004,0.002,1080,262.3
1750584755421,0.048,0.014,0.005,0.004,0.001,1080,252.2
1750584755426,0.041,0.014,0.005,0.004,0.000,1080,243.0
1750584755429,0.045,0.014,0.005,0.004,0.001,1080,299.5
1750584755433,0.045,0.013,0.004,0.003,0.000,1080,247.3
1750584755445,0.069,0.014,0.005,0.004,0.002,1080,85.7
1750584755445,0.043,0.014,0.004,0.003,0.000,1080,1589.9
1750584755449,0.057,0.014,0.005,0.004,0.001,1080,269.1
1750584755453,0.056,0.014,0.004,0.004,0.001,1080,247.2
1750584755458,0.050,0.013,0.005,0.003,0.001,1080,197.6
1750584755461,0.037,0.013,0.004,0.004,0.000,1080,357.8
1750584755466,0.048,0.014,0.005,0.004,0.000,1080,210.6
1750584755469,0.048,0.015,0.005,0.004,0.001,1080,304.9
1750584755473,0.059,0.015,0.005,0.004,0.001,1080,246.4
1750584755478,0.053,0.014,0.004,0.004,0.001,1080,216.2
1750584755481,0.056,0.014,0.005,0.004,0.001,1080,290.1
1750584755485,0.056,0.014,0.005,0.004,0.001,1080,253.1
1750584755489,0.044,0.013,0.004,0.003,0.001,1080,251.9
1750584755494,0.066,0.014,0.005,0.004,0.001,1080,210.6
1750584755497,0.060,0.014,0.004,0.004,0.001,1080,277.3
1750584755501,0.053,0.014,0.004,0.004,0.001,1080,281.9
1750584755505,0.053,0.014,0.004,0.004,0.001,1080,246.4
1750584755509,0.052,0.014,0.004,0.004,0.001,1080,248.0
1750584755513,0.057,0.014,0.005,0.004,0.001,1080,244.9
1750584755517,0.053,0.014,0.004,0.004,0.001,1080,225.5
1750584755521,0.050,0.014,0.004,0.004,0.000,1080,249.3
1750584755525,0.044,0.014,0.004,0.004,0.000,1080,247.9
1750584755529,0.042,0.014,0.005,0.004,0.001,1080,298.0
1750584755533,0.061,0.015,0.005,0.004,0.001,1080,246.5
1750584755537,0.049,0.014,0.004,0.004,0.002,1080,220.8
1750584755541,0.049,0.014,0.004,0.004,0.001,1080,291.2
1750584755545,0.056,0.014,0.005,0.004,0.001,1080,239.4
1750584755549,0.055,0.014,0.005,0.004,0.001,1080,253.3
1750584755553,0.044,0.013,0.004,0.004,0.000,1080,258.4
1750584755557,0.045,0.013,0.004,0.004,0.000,1080,231.2
1750584755561,0.046,0.013,0.004,0.004,0.000,1080,278.8
1750584755565,0.047,0.013,0.004,0.004,0.001,1080,244.3
1750584755569,0.042,0.014,0.004,0.004,0.001,1080,247.2
1750584755573,0.045,0.013,0.004,0.004,0.001,1080,251.8
1750584755578,0.059,0.013,0.004,0.004,0.002,1080,194.6
1750584755581,0.044,0.013,0.004,0.004,0.001,1080,359.2
1750584755585,0.047,0.013,0.004,0.004,0.001,1080,215.4
1750584755589,0.065,0.013,0.004,0.004,0.001,1080,288.1
1750584755593,0.061,0.013,0.004,0.004,0.000,1080,217.7
1750584755600,0.054,0.014,0.005,0.004,0.001,1080,155.3
1750584755606,0.068,0.014,0.005,0.004,0.001,1080,174.4
1750584755609,0.080,0.014,0.005,0.004,0.001,1080,281.1
1750584755613,0.071,0.014,0.005,0.004,0.001,1080,261.2
1750584755617,0.060,0.013,0.004,0.004,0.001,1080,229.8
1750584755627,0.141,0.014,0.005,0.004,0.001,1080,109.9
1750584755627,0.238,0.183,0.004,0.004,0.001,1080,1347.6
1750584755629,0.062,0.014,0.004,0.004,0.001,1080,623.9
1750584755640,0.060,0.014,0.005,0.004,0.001,1080,89.2
1750584755641,0.049,0.013,0.004,0.004,0.000,1080,1423.6
1750584755645,0.059,0.014,0.005,0.004,0.001,1080,227.6
1750584755649,0.056,0.014,0.005,0.004,0.002,1080,265.1
1750584755653,0.053,0.013,0.004,0.004,0.000,1080,218.9
1750584755658,0.043,0.014,0.004,0.004,0.001,1080,221.2
1750584755670,0.064,0.015,0.005,0.004,0.002,1080,86.2
1750584755673,0.048,0.013,0.004,0.004,0.001,1080,266.2
1750584755678,0.060,0.014,0.005,0.004,0.001,1080,237.2
1750584755681,0.050,0.013,0.005,0.004,0.001,1080,312.2
1750584755685,0.059,0.013,0.004,0.004,0.000,1080,250.4
1750584755689,0.050,0.013,0.004,0.004,0.001,1080,247.9
1750584755701,0.105,0.014,0.005,0.004,0.002,1080,82.9
1750584755705,0.065,0.015,0.005,0.004,0.002,1080,237.2
1750584755709,0.049,0.013,0.004,0.004,0.001,1080,268.3
1750584755714,0.069,0.013,0.004,0.004,0.000,1080,212.6
1750584755718,0.054,0.014,0.005,0.004,0.000,1080,228.7
1750584755721,0.055,0.014,0.005,0.004,0.000,1080,289.8
1750584755733,0.066,0.015,0.005,0.004,0.001,1080,89.7
1750584755733,0.044,0.014,0.005,0.004,0.000,1080,1373.4
1750584755738,0.062,0.014,0.005,0.004,0.001,1080,200.1
1750584755741,0.047,0.013,0.005,0.004,0.001,1080,384.0
1750584755745,0.042,0.014,0.005,0.004,0.001,1080,219.2
1750584755749,0.043,0.014,0.005,0.004,0.000,1080,290.7
1750584755754,0.042,0.014,0.005,0.004,0.000,1080,212.2
1750584755765,0.055,0.014,0.005,0.004,0.002,1080,84.1
1750584755770,0.058,0.014,0.005,0.004,0.001,1080,236.3
1750584755773,0.054,0.015,0.005,0.004,0.001,1080,266.6
1750584755778,0.054,0.014,0.005,0.004,0.001,1080,225.2
1750584755781,0.063,0.014,0.005,0.004,0.000,1080,337.1
1750584755786,0.050,0.015,0.005,0.004,0.001,1080,209.1
1750584755789,0.058,0.016,0.005,0.005,0.001,1080,304.5
1750584755793,0.059,0.014,0.005,0.004,0.001,1080,246.4
1750584755797,0.056,0.015,0.005,0.004,0.001,1080,219.7
1750584755801,0.057,0.014,0.004,0.004,0.001,1080,286.0
1750584755805,0.056,0.014,0.005,0.004,0.001,1080,244.0
1750584755809,0.038,0.013,0.004,0.004,0.000,1080,272.3
1750584755814,0.050,0.014,0.005,0.004,0.001,1080,201.2
1750584755818,0.042,0.014,0.005,0.004,0.000,1080,252.9
1750584755821,0.058,0.015,0.005,0.004,0.001,1080,311.7
1750584755825,0.053,0.015,0.005,0.004,0.001,1080,249.8
1750584755829,0.063,0.015,0.005,0.004,0.002,1080,250.9
1750584755833,0.065,0.014,0.005,0.004,0.002,1080,244.2
1750584755838,0.060,0.015,0.005,0.005,0.001,1080,219.1
1750584755841,0.047,0.013,0.004,0.004,0.000,1080,260.1
1750584755845,0.037,0.014,0.005,0.004,0.001,1080,245.4
1750584755849,0.042,0.014,0.005,0.004,0.000,1080,293.5
1750584755853,0.059,0.015,0.005,0.004,0.001,1080,248.2
1750584755857,0.051,0.014,0.005,0.004,0.001,1080,222.3
1750584755861,0.058,0.014,0.005,0.004,0.001,1080,277.4
1750584755865,0.065,0.014,0.005,0.004,0.001,1080,241.8
1750584755869,0.046,0.014,0.005,0.004,0.001,1080,267.8
1750584755874,0.043,0.014,0.005,0.004,0.000,1080,214.7
1750584755878,0.053,0.014,0.005,0.004,0.001,1080,231.8
1750584755881,0.059,0.015,0.005,0.004,0.000,1080,278.2
1750584755885,0.050,0.014,0.005,0.004,0.001,1080,288.4
1750584755889,0.058,0.015,0.005,0.004,0.001,1080,249.4
1750584755893,0.051,0.015,0.005,0.004,0.001,1080,245.8
1750584755897,0.056,0.014,0.005,0.004,0.001,1080,221.3
1750584755903,0.058,0.014,0.005,0.004,0.001,1080,176.9
1750584755905,0.103,0.014,0.005,0.004,0.001,1080,471.0
1750584755909,0.046,0.013,0.004,0.004,0.001,1080,281.5
1750584755913,0.044,0.013,0.004,0.004,0.001,1080,251.2
1750584755918,0.064,0.014,0.005,0.004,0.001,1080,193.8
1750584755929,0.058,0.014,0.005,0.004,0.002,1080,89.1
1750584755933,0.052,0.014,0.005,0.004,0.002,1080,266.2
1750584755937,0.046,0.014,0.005,0.004,0.001,1080,223.6
1750584755941,0.046,0.013,0.004,0.004,0.000,1080,250.9
1750584755945,0.045,0.014,0.005,0.004,0.001,1080,244.8
1750584755949,0.052,0.014,0.005,0.004,0.001,1080,297.1
1750584755954,0.050,0.014,0.004,0.004,0.001,1080,210.4
1750584755958,0.069,0.014,0.005,0.004,0.001,1080,230.8
1750584755961,0.046,0.013,0.004,0.004,0.001,1080,333.7
1750584755965,0.052,0.014,0.005,0.004,0.001,1080,243.0
1750584755969,0.045,0.013,0.004,0.004,0.001,1080,266.4
1750584755974,0.048,0.014,0.005,0.004,0.000,1080,209.5
1750584755978,0.043,0.014,0.005,0.004,0.001,1080,238.2
1750584755990,0.059,0.014,0.005,0.004,0.002,1080,82.9
1750584755993,0.050,0.014,0.005,0.004,0.001,1080,275.2
1750584755998,0.041,0.013,0.004,0.004,0.001,1080,223.0
1750584756001,0.046,0.014,0.005,0.004,0.000,1080,297.1
1750584756005,0.048,0.014,0.005,0.004,0.000,1080,241.1
1750584756009,0.038,0.014,0.005,0.004,0.000,1080,292.5
1750584756021,0.062,0.014,0.005,0.004,0.002,1080,80.6
1750584756025,0.063,0.015,0.005,0.004,0.002,1080,252.4
1750584756029,0.056,0.014,0.005,0.004,0.001,1080,275.8
1750584756033,0.049,0.013,0.004,0.004,0.000,1080,254.5
1750584756038,0.046,0.014,0.005,0.004,0.001,1080,190.8
1750584756041,0.040,0.014,0.005,0.004,0.000,1080,362.4
1750584756045,0.060,0.013,0.004,0.004,0.001,1080,245.0
1750584756054,0.061,0.014,0.005,0.004,0.002,1080,110.9
1750584756058,0.056,0.014,0.005,0.004,0.001,1080,221.6
1750584756061,0.044,0.014,0.004,0.003,0.001,1080,400.0
1750584756066,0.047,0.014,0.005,0.004,0.000,1080,213.7
1750584756069,0.039,0.013,0.004,0.004,0.000,1080,313.7
1750584756074,0.036,0.014,0.004,0.004,0.000,1080,208.7
1750584756084,0.053,0.014,0.005,0.004,0.001,1080,98.5
1750584756085,0.039,0.013,0.004,0.004,0.001,1080,902.6
1750584756089,0.063,0.014,0.005,0.004,0.001,1080,234.9
1750584756094,0.045,0.014,0.005,0.004,0.001,1080,220.4
1750584756097,0.041,0.013,0.004,0.004,0.001,1080,266.3
1750584756101,0.046,0.014,0.005,0.004,0.000,1080,248.1
1750584756105,0.042,0.015,0.005,0.004,0.001,1080,248.2
1750584756109,0.045,0.015,0.005,0.004,0.001,1080,293.9
1750584756119,0.055,0.015,0.005,0.004,0.002,1080,99.1
1750584756121,0.046,0.013,0.004,0.004,0.001,1080,549.7
1750584756125,0.061,0.015,0.005,0.004,0.001,1080,233.1
1750584756129,0.052,0.013,0.004,0.004,0.001,1080,263.4
1750584756133,0.062,0.013,0.004,0.003,0.000,1080,253.0
1750584756138,0.037,0.013,0.004,0.003,0.001,1080,196.0
1750584756149,0.050,0.014,0.005,0.004,0.001,1080,87.2
1750584756153,0.059,0.014,0.005,0.004,0.002,1080,262.0
1750584756158,0.046,0.013,0.004,0.004,0.001,1080,207.5
1750584756161,0.048,0.014,0.005,0.004,0.001,1080,302.8
1750584756165,0.049,0.014,0.005,0.004,0.000,1080,242.4
1750584756169,0.087,0.014,0.005,0.004,0.000,1080,289.2
1750584756181,0.062,0.014,0.005,0.004,0.001,1080,80.1
1750584756185,0.076,0.015,0.005,0.004,0.001,1080,258.2
1750584756189,0.040,0.013,0.004,0.004,0.001,1080,281.5
1750584756194,0.052,0.014,0.005,0.004,0.000,1080,210.2
1750584756197,0.051,0.014,0.005,0.004,0.001,1080,276.4
1750584756201,0.052,0.014,0.005,0.004,0.000,1080,234.1
1750584756214,0.087,0.014,0.005,0.004,0.002,1080,81.8
1750584756218,0.053,0.015,0.005,0.004,0.002,1080,254.9
1750584756221,0.051,0.013,0.004,0.004,0.001,1080,262.4
1750584756225,0.050,0.014,0.005,0.004,0.000,1080,250.3
1750584756229,0.042,0.014,0.005,0.004,0.001,1080,282.5
1750584756233,0.044,0.014,0.005,0.004,0.000,1080,257.0
1750584756245,0.062,0.014,0.005,0.004,0.002,1080,80.8
1750584756249,0.064,0.014,0.005,0.004,0.001,1080,269.6
1750584756253,0.068,0.014,0.005,0.004,0.001,1080,219.8
1750584756258,0.060,0.014,0.005,0.004,0.000,1080,225.8
1750584756261,0.049,0.015,0.005,0.004,0.001,1080,292.7
1750584756265,0.057,0.015,0.005,0.004,0.000,1080,241.4
1750584756269,0.055,0.015,0.005,0.004,0.001,1080,294.2
1750584756273,0.049,0.014,0.005,0.004,0.001,1080,247.3
1750584756277,0.061,0.015,0.005,0.004,0.001,1080,218.2
1750584756281,0.054,0.014,0.005,0.004,0.001,1080,286.7
1750584756285,0.063,0.014,0.006,0.004,0.001,1080,247.6
1750584756289,0.039,0.013,0.004,0.003,0.001,1080,262.4
1750584756294,0.043,0.014,0.005,0.004,0.000,1080,211.7
1750584756298,0.098,0.014,0.005,0.004,0.001,1080,249.0
1750584756301,0.145,0.014,0.005,0.004,0.001,1080,303.8
1750584756305,0.059,0.014,0.004,0.004,0.001,1080,252.9
1750584756309,0.052,0.013,0.004,0.003,0.001,1080,248.5
1750584756313,0.061,0.014,0.005,0.004,0.001,1080,236.4
1750584756318,0.060,0.014,0.006,0.004,0.001,1080,199.6
1750584756321,0.041,0.013,0.004,0.003,0.000,1080,365.1
1750584756325,0.060,0.013,0.004,0.003,0.000,1080,251.3
1750584756329,0.053,0.015,0.005,0.004,0.000,1080,252.1
1750584756333,0.065,0.013,0.004,0.004,0.001,1080,244.0
1750584756337,0.063,0.014,0.005,0.004,0.001,1080,221.0
1750584756341,0.050,0.014,0.005,0.004,0.001,1080,284.7
1750584756346,0.069,0.014,0.005,0.004,0.002,1080,217.5
1750584756349,0.038,0.013,0.004,0.004,0.001,1080,301.0
1750584756354,0.045,0.013,0.004,0.003,0.000,1080,212.0
1750584756358,0.048,0.014,0.005,0.004,0.000,1080,236.7
1750584756361,0.044,0.014,0.005,0.004,0.001,1080,276.8
1750584756365,0.044,0.014,0.005,0.004,0.001,1080,285.2
1750584756369,0.051,0.014,0.005,0.004,0.001,1080,250.7
1750584756373,0.045,0.014,0.005,0.004,0.001,1080,245.4
1750584756378,0.058,0.014,0.005,0.004,0.002,1080,209.1
1750584756381,0.051,0.014,0.004,0.004,0.001,1080,297.6
1750584756385,0.051,0.013,0.004,0.004,0.000,1080,269.8
1750584756389,0.041,0.014,0.004,0.003,0.000,1080,248.1
1750584756393,0.045,0.013,0.004,0.003,0.000,1080,251.5
1750584756397,0.057,0.014,0.005,0.004,0.001,1080,219.2
1750584756401,0.048,0.014,0.004,0.004,0.001,1080,279.9
1750584756405,0.061,0.014,0.004,0.004,0.001,1080,252.6
1750584756409,0.065,0.014,0.005,0.004,0.002,1080,246.1
1750584756413,0.064,0.014,0.005,0.004,0.001,1080,244.7
1750584756417,0.042,0.013,0.004,0.003,0.000,1080,237.7
1750584756421,0.038,0.013,0.004,0.003,0.000,1080,287.0
1750584756425,0.049,0.013,0.004,0.003,0.000,1080,244.4
1750584756436,0.066,0.014,0.005,0.004,0.002,1080,88.0
1750584756437,0.048,0.013,0.004,0.003,0.001,1080,1065.6
1750584756441,0.073,0.014,0.005,0.004,0.001,1080,233.6
1750584756445,0.050,0.014,0.004,0.004,0.001,1080,254.0
1750584756449,0.048,0.013,0.005,0.003,0.001,1080,289.9
1750584756454,0.094,0.015,0.005,0.004,0.000,1080,209.4
1750584756458,0.046,0.014,0.005,0.004,0.000,1080,242.8
1750584756461,0.051,0.015,0.005,0.004,0.001,1080,304.3
1750584756465,0.060,0.015,0.005,0.004,0.001,1080,254.8
1750584756471,0.058,0.014,0.005,0.004,0.001,1080,159.0
1750584756473,0.044,0.014,0.004,0.004,0.001,1080,642.3
1750584756478,0.055,0.015,0.005,0.004,0.001,1080,201.9
1750584756481,0.100,0.013,0.004,0.004,0.001,1080,275.9
1750584756485,0.049,0.014,0.005,0.004,0.001,1080,244.6
1750584756489,0.049,0.014,0.005,0.004,0.001,1080,285.2
1750584756501,0.067,0.015,0.005,0.004,0.002,1080,80.8
1750584756502,0.063,0.014,0.004,0.004,0.001,1080,1910.9
1750584756507,0.054,0.014,0.005,0.004,0.001,1080,182.5
1750584756510,0.048,0.013,0.004,0.004,0.001,1080,406.9
1750584756513,0.047,0.014,0.004,0.004,0.001,1080,308.5
1750584756518,0.060,0.015,0.005,0.004,0.001,1080,220.1
1750584756521,0.061,0.013,0.004,0.004,0.001,1080,303.8
1750584756525,0.055,0.014,0.004,0.004,0.001,1080,247.9
1750584756529,0.062,0.015,0.005,0.004,0.001,1080,235.9
1750584756533,0.056,0.014,0.004,0.004,0.001,1080,265.4
1750584756538,0.061,0.015,0.005,0.004,0.001,1080,213.8
1750584756541,0.054,0.014,0.005,0.004,0.001,1080,291.1
1750584756546,0.052,0.013,0.004,0.004,0.001,1080,218.7
1750584756549,0.049,0.013,0.004,0.003,0.001,1080,307.0
1750584756553,0.044,0.013,0.004,0.004,0.000,1080,219.1
1750584756557,0.051,0.014,0.004,0.004,0.001,1080,253.6
1750584756561,0.052,0.014,0.004,0.004,0.001,1080,277.7
1750584756565,0.048,0.014,0.005,0.004,0.002,1080,243.1
1750584756569,0.061,0.014,0.005,0.004,0.001,1080,240.3
1750584756573,0.045,0.013,0.004,0.004,0.001,1080,233.0
1750584756577,0.043,0.014,0.004,0.003,0.001,1080,256.3
1750584756581,0.043,0.014,0.005,0.004,0.000,1080,246.1
1750584756585,0.056,0.014,0.005,0.004,0.000,1080,252.0
1750584756589,0.042,0.014,0.005,0.004,0.001,1080,290.6
1750584756593,0.043,0.015,0.005,0.004,0.001,1080,247.7
1750584756597,0.045,0.014,0.005,0.004,0.002,1080,220.1
1750584756601,0.048,0.014,0.005,0.004,0.001,1080,277.6
